url,status,canonical,robots,sitemap,primary_query,secondary_queries,topic_cluster
/동구법무사,200,/동구법무사,"index,follow",true,동구 법무사,부산 동구 법무사|수정동 법무사|동구 법무사 추천,local
/동구법인등기,200,/동구법인등기,"index,follow",true,동구법인등기,동구 법무사|법인등기|다옴법무사사무소,corporate
/동구법인설립등기,200,/동구법인설립등기,"index,follow",true,동구법인설립등기,동구 법무사|법인설립등기|다옴법무사사무소,corporate
/동구부동산등기,200,/동구부동산등기,"index,follow",true,동구부동산등기,동구 법무사|부동산등기|다옴법무사사무소,real-estate
/동구상속등기,200,/동구상속등기,"index,follow",true,동구상속등기,동구 법무사|상속등기|다옴법무사사무소,inheritance
/동구상속포기,200,/동구상속포기,"index,follow",true,동구상속포기,동구 법무사|상속포기|다옴법무사사무소,inheritance
/동구임원변경등기,200,/동구임원변경등기,"index,follow",true,동구임원변경등기,동구 법무사|임원변경등기|다옴법무사사무소,corporate
/동구한정승인,200,/동구한정승인,"index,follow",true,동구한정승인,동구 법무사|한정승인|다옴법무사사무소,inheritance
/동래구법무사,200,/동래구법무사,"index,follow",true,동래구 법무사,동래 법무사|온천장 법무사|동래구 법무사 추천,local
/동래구법인등기,200,/동래구법인등기,"index,follow",true,동래구,법인등기|다옴법무사사무소,corporate
/동래구법인설립등기,200,/동래구법인설립등기,"index,follow",true,동래구법인설립등기,동래구 법무사|법인설립등기|다옴법무사사무소,corporate
/동래구부동산등기,200,/동래구부동산등기,"index,follow",true,동래구,부동산등기|다옴법무사사무소,real-estate
/동래구상속등기,200,/동래구상속등기,"index,follow",true,동래구,상속등기|다옴법무사사무소,inheritance
/동래구상속포기,200,/동래구상속포기,"index,follow",true,동래구상속포기,동래구 법무사|상속포기|다옴법무사사무소,inheritance
/동래구임원변경등기,200,/동래구임원변경등기,"index,follow",true,동래구,임원변경등기|다옴법무사사무소,corporate
/동래구재건축등기,200,/동래구재건축등기,"index,follow",true,동래구재건축등기,동래구 법무사|재건축등기|다옴법무사사무소,other
/동래구한정승인,200,/동래구한정승인,"index,follow",true,동래구,한정승인|다옴법무사사무소,inheritance
/동래역법무사,200,/동래역법무사,"index,follow",true,동래역 법무사,낙민동 법무사|동래역 재건축 등기,local
/동부지원상속등기,200,/동부지원상속등기,"index,follow",true,동부지원상속등기,동부지원 상속등기|다옴법무사사무소,inheritance
/동삼동법무사,200,/동삼동법무사,"index,follow",true,동삼동 법무사,영선동 법무사|청학동 법무사,local
/등기관할과사무소위치,200,/등기관할과사무소위치,"index,follow",true,등기 관할,법무사 사무소 위치|다른 구 법무사 의뢰|부동산 소재지 등기소|법인 본점 관할|센텀에서 다른 구 등기,other
/등기권리증없이소유권이전,200,/등기권리증없이소유권이전,"index,follow",true,등기권리증 없이 소유권이전,등기필증 분실 매도|확인서면 소유권이전,real-estate
/등기보정,200,/등기보정,"index,follow",true,등기 보정,보정 명령|등기 반려,other
/등기복대리,200,/등기복대리,"index,follow",true,등기 복대리,복대리 등기|부산 등기 복대리,other
/등기부존재실제건물없음,200,/등기부존재실제건물없음,"index,follow",true,등기부만 있고 실제 건물 없음,유령 건물 등기|실제 없는 건물등기|현황 불일치 멸실|미정리 멸실등기|건물은 없는데 등기부,other
/등기비용,200,/등기비용,"index,follow",true,등기 비용,등록면허세|법무사 비용,other
/등기서류상담,200,/등기서류상담,"index,follow",true,등기 서류 상담,법무사 상담|간편 상담,other
/등기소근처법무사,200,/등기소근처법무사,"index,follow",true,등기소 근처 법무사,등기국 법무사|부산 등기소 법무사|다옴법무사사무소,other
/등기소어디인가요,200,/등기소어디인가요,"index,follow",true,등기소 어디인가요,부산 등기소|관할 등기소,other
/등기소제출,200,/등기소제출,"index,follow",true,등기소 제출,등기 접수|창구 제출,other
/등기신청대행,200,/등기신청대행,"index,follow",true,등기신청 대행,전자등기|법무사 등기,other
/등기신청반려와보정,200,/등기신청반려와보정,"index,follow",true,등기 반려,등기 보정명령|등기신청 보정|등기 서류 잘못,other
/등기실무,200,/등기실무,"index,follow",true,등기 실무,등기 접수|부산 등기,other
/등기어디서하나요,200,/등기어디서하나요,"index,follow",true,등기 어디서 하나요,등기소 어디인가요|관할 등기소,other
/등기언제끝나나요,200,/등기언제끝나나요,"index,follow",true,등기 언제 끝나나요,등기 완료기간|등기 처리기간,other
/등기얼마나걸리나요,200,/등기얼마나걸리나요,"index,follow",true,등기 얼마나 걸리나요,등기 처리기간|등기 언제 끝나나요,other
/등기완료기간,200,/등기완료기간,"index,follow",true,등기 완료기간,등기 처리기간|등기 얼마나 걸리나요,other
/등기접수,200,/등기접수,"index,follow",true,등기 접수,등기신청|전자신청,other
/등기준비서류,200,/등기준비서류,"index,follow",true,등기 준비서류,등기 필요서류|등기 체크리스트,other
/등기처리기간,200,/등기처리기간,"index,follow",true,등기 처리기간,등기 완료기간|등기 언제 끝나나요,other
/등록면허세,200,/등록면허세,"index,follow",true,등록면허세,등기 비용|취득세,other
/디지털법률교육,200,/디지털법률교육,"index,follow",true,부산 디지털 법률교육,개인정보보호 특강|사이버 명예훼손 교육,other
/망미동법무사,200,/망미동법무사,"index,follow",true,망미동 법무사,망미역 부동산등기|수영강 아파트 상속,local
/멸실등기없이토지매도,200,/멸실등기없이토지매도,"index,follow",true,멸실등기 없이 토지 매도,잔존 건물 토지 매매|건물 등기 남은 나대지|매도 전 멸실등기|토지 매매 멸실|건물 등기 남기고 토지 매도,other
/명례산업단지법인등기,200,/명례산업단지법인등기,"index,follow",true,명례일반산업단지,명례산업단지 법인등기|다옴법무사사무소,corporate
/명례산업단지임원변경등기,200,/명례산업단지임원변경등기,"index,follow",true,명례산업단지임원변경등기,명례산업단지 법무사|임원변경등기|다옴법무사사무소,corporate
/명지국제신도시법인등기,200,/명지국제신도시법인등기,"index,follow",true,명지,국제신도시 법인등기|다옴법무사사무소,corporate
/명지동법무사,200,/명지동법무사,"index,follow",true,명지동 법무사,명지동 등기|다옴법무사사무소,local
/명지동법인설립등기,200,/명지동법인설립등기,"index,follow",true,명지동법인설립등기,명지동 법무사|법인설립등기|다옴법무사사무소,corporate
/명지동부동산등기,200,/명지동부동산등기,"index,follow",true,명지동부동산등기,명지동 법무사|부동산등기|다옴법무사사무소,real-estate
/명지법무사,200,/명지법무사,"index,follow",true,명지 법무사,명지국제신도시 등기|명지 법인설립,other
/명지법인등기,200,/명지법인등기,"index,follow",true,명지법인등기,명지 법무사|법인등기|다옴법무사사무소,corporate
/명지법인설립등기,200,/명지법인설립등기,"index,follow",true,명지법인설립등기,명지 법무사|법인설립등기|다옴법무사사무소,corporate
/명지역법무사,200,/명지역법무사,"index,follow",true,명지역 법무사,명지역 등기|다옴법무사사무소,other
/명지역법인설립등기,200,/명지역법인설립등기,"index,follow",true,명지역법인설립등기,명지역 법무사|법인설립등기|다옴법무사사무소,corporate
/무슨법률업무인지모를때,200,/무슨법률업무인지모를때,"index,follow",true,무슨 법률 업무인지 모를 때,법무사 상담|간편 상담,other
/문현금융단지법인등기,200,/문현금융단지법인등기,"index,follow",true,문현동,문현금융단지 법인등기|다옴법무사사무소,corporate
/문현금융단지임원변경등기,200,/문현금융단지임원변경등기,"index,follow",true,문현금융단지임원변경등기,문현금융단지 법무사|임원변경등기|다옴법무사사무소,corporate
/문현동법무사,200,/문현동법무사,"index,follow",true,문현동 법무사,문현금융단지 법인등기|남구 임원변경등기,local
/문현동법인등기,200,/문현동법인등기,"index,follow",true,문현동법인등기,문현동 법무사|법인등기|다옴법무사사무소,corporate
/문현동본점이전등기,200,/문현동본점이전등기,"index,follow",true,문현동본점이전등기,문현동 법무사|본점이전등기|다옴법무사사무소,corporate
/문화예술단체사단법인설립,200,/문화예술단체사단법인설립,"index,follow",true,문화예술단체 사단법인 설립,예술인 협회 법인|공연예술단체 법인화|문화단체 사단법인|부산 문화예술단체|문화단체 법인 설립,corporate
/물류회사법인등기,200,/물류회사법인등기,"index,follow",true,물류회사 법인등기,물류 법인 설립|택배 법인등기|다옴법무사사무소,corporate
/미등기건물소유권보존등기,200,/미등기건물소유권보존등기,"index,follow",true,미등기건물 소유권보존등기,미등기 건물 보존등기|등기부 없는 건물 등기|오래된 건물 보존등기|부산 미등기건물 등기|미등기건물 어떻게 등기,real-estate
/미성년상속인,200,/미성년상속인,"index,follow",true,미성년 상속인,미성년자 상속등기|자녀 미성년 상속,inheritance
/민락동법무사,200,/민락동법무사,"index,follow",true,민락동 법무사,민락동 등기|다옴법무사사무소,local
/민락동부동산등기,200,/민락동부동산등기,"index,follow",true,민락동부동산등기,민락동 법무사|부동산등기|다옴법무사사무소,real-estate
/민사소송,200,/민사소송,"index,follow",true,지급명령·가압류·소장｜채권 회수 절차,부산 법무사|해운대 법무사|센텀 법무사,other
/반송동법무사,200,/반송동법무사,"index,follow",true,반송동 법무사,석대동 법무사|회동동 법무사,local
